,0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
784,785,785,06/10/2004 00:00,Casa,Alquiler,Barcelona,228.0,1685148.0,05/10/2005 00:00,Luisa
785,786,786,06/10/2004 00:00,Parking,Venta,Lleida,224.0,913248.0,03/07/2005 00:00,Jesús
786,787,787,06/10/2004 00:00,Casa,Venta,Barcelona,279.0,2064879.0,07/05/2005 00:00,María
787,788,788,07/10/2004 00:00,Casa,Venta,Girona,92.0,853852.0,25/09/2005 00:00,Carmen
788,789,789,07/10/2004 00:00,Piso,Venta,Barcelona,251.0,1781849.0,23/07/2005 00:00,Luisa
789,790,790,07/10/2004 00:00,Piso,Venta,Tarragona,108.0,647460.0,10/03/2005 00:00,Luisa
790,791,791,08/10/2004 00:00,Industrial,Venta,Girona,113.0,869196.0,28/07/2005 00:00,Jesús
791,792,792,08/10/2004 00:00,Piso,Venta,Tarragona,292.0,1565120.0,02/10/2005 00:00,Joaquín
792,793,793,08/10/2004 00:00,Piso,Venta,Lleida,88.0,507320.0,06/09/2005 00:00,María
793,794,794,10/10/2004 00:00,Oficina,Venta,Tarragona,277.0,1522946.0,09/03/2005 00:00,Joaquín
794,795,795,10/10/2004 00:00,Casa,Alquiler,Tarragona,74.0,338476.0,19/05/2005 00:00,Jesús
795,796,796,10/10/2004 00:00,Casa,Alquiler,Lleida,110.0,950290.0,08/06/2005 00:00,Carmen
796,797,797,11/10/2004 00:00,Oficina,Venta,Barcelona,255.0,1442280.0,04/05/2005 00:00,Jesús
797,798,798,11/10/2004 00:00,Piso,Venta,Girona,222.0,1478742.0,24/09/2005 00:00,Jesús
798,799,799,11/10/2004 00:00,Suelo,Alquiler,Tarragona,278.0,2209822.0,27/02/2005 00:00,Jesús
799,800,800,12/10/2004 00:00,Local,Alquiler,Tarragona,67.0,653250.0,19/02/2005 00:00,María
800,801,801,13/10/2004 00:00,Local,Alquiler,Tarragona,159.0,1323198.0,26/08/2005 00:00,Jesús
801,802,802,13/10/2004 00:00,Suelo,Venta,Lleida,114.0,1106028.0,27/02/2005 00:00,María
802,803,803,13/10/2004 00:00,Local,Alquiler,Tarragona,163.0,1115409.0,14/03/2005 00:00,María
803,804,804,13/10/2004 00:00,Industrial,Venta,Girona,114.0,580032.0,28/03/2005 00:00,Jesús
804,805,805,14/10/2004 00:00,Piso,Alquiler,Barcelona,243.0,1469178.0,18/02/2005 00:00,Pedro
805,806,806,14/10/2004 00:00,Oficina,Venta,Girona,43.0,415552.0,16/01/2005 00:00,Luisa
806,807,807,15/10/2004 00:00,Suelo,Alquiler,Tarragona,259.0,1891736.0,18/07/2005 00:00,María
807,808,808,15/10/2004 00:00,Oficina,Alquiler,Girona,119.0,630224.0,09/04/2005 00:00,Joaquín
808,809,809,15/10/2004 00:00,Casa,Venta,Tarragona,222.0,1292484.0,01/10/2005 00:00,Pedro
809,810,810,15/10/2004 00:00,Industrial,Venta,Barcelona,51.0,334305.0,25/09/2005 00:00,Carmen
810,811,811,16/10/2004 00:00,Industrial,Venta,Lleida,214.0,1805518.0,30/08/2005 00:00,Carmen
811,812,812,16/10/2004 00:00,Oficina,Venta,Tarragona,236.0,2208252.0,21/04/2005 00:00,Pedro
812,813,813,17/10/2004 00:00,Casa,Venta,Girona,138.0,733470.0,04/04/2005 00:00,Pedro
813,814,814,17/10/2004 00:00,Oficina,Alquiler,Barcelona,192.0,1627200.0,27/01/2005 00:00,Luisa
814,815,815,17/10/2004 00:00,Industrial,Venta,Tarragona,182.0,1690416.0,04/09/2005 00:00,Pedro
815,816,816,18/10/2004 00:00,Parking,Alquiler,Barcelona,232.0,2180104.0,19/07/2005 00:00,Joaquín
816,817,817,18/10/2004 00:00,Suelo,Alquiler,Barcelona,158.0,878638.0,05/05/2005 00:00,Joaquín
817,818,818,18/10/2004 00:00,Suelo,Alquiler,Tarragona,49.0,244608.0,21/04/2005 00:00,Pedro
818,819,819,19/10/2004 00:00,Parking,Venta,Barcelona,102.0,562632.0,01/09/2005 00:00,Luisa
819,820,820,19/10/2004 00:00,Piso,Alquiler,Tarragona,206.0,1688170.0,17/07/2005 00:00,Jesús
820,821,821,19/10/2004 00:00,Parking,Venta,Girona,161.0,1392006.0,12/07/2005 00:00,María
821,822,822,20/10/2004 00:00,Industrial,Venta,Tarragona,259.0,1628333.0,09/08/2005 00:00,María
822,823,823,20/10/2004 00:00,Parking,Venta,Lleida,177.0,992793.0,20/03/2005 00:00,Carmen
823,824,824,21/10/2004 00:00,Piso,Alquiler,Girona,60.0,484560.0,24/08/2005 00:00,Jesús
824,825,825,21/10/2004 00:00,Local,Venta,Tarragona,172.0,866880.0,01/09/2005 00:00,Luisa
825,826,826,21/10/2004 00:00,Oficina,Alquiler,Girona,239.0,1709567.0,10/06/2005 00:00,Jesús
826,827,827,22/10/2004 00:00,Industrial,Venta,Tarragona,149.0,1391809.0,06/08/2005 00:00,Pedro
827,828,828,23/10/2004 00:00,Industrial,Alquiler,Barcelona,199.0,1278774.0,06/04/2005 00:00,Pedro
828,829,829,23/10/2004 00:00,Local,Venta,Lleida,152.0,1218888.0,04/03/2005 00:00,Joaquín
829,830,830,24/10/2004 00:00,Local,Venta,Lleida,143.0,1409551.0,23/04/2005 00:00,Jesús
830,831,831,24/10/2004 00:00,Parking,Venta,Girona,115.0,880900.0,04/07/2005 00:00,Carmen
831,832,832,24/10/2004 00:00,Casa,Alquiler,Tarragona,87.0,574200.0,19/05/2005 00:00,Carmen
832,833,833,24/10/2004 00:00,Oficina,Alquiler,Lleida,212.0,1968632.0,23/10/2005 00:00,Pedro
833,834,834,24/10/2004 00:00,Casa,Venta,Barcelona,73.0,592103.0,21/03/2005 00:00,Jesús
834,835,835,25/10/2004 00:00,Parking,Venta,Lleida,168.0,1276800.0,25/07/2005 00:00,Carmen
835,836,836,25/10/2004 00:00,Suelo,Venta,Tarragona,274.0,2124596.0,21/02/2005 00:00,Carmen
836,837,837,27/10/2004 00:00,Local,Venta,Girona,127.0,1021334.0,21/05/2005 00:00,Joaquín
837,838,838,27/10/2004 00:00,Piso,Alquiler,Girona,62.0,583110.0,19/02/2005 00:00,Joaquín
838,839,839,27/10/2004 00:00,Local,Venta,Lleida,109.0,1029178.0,13/07/2005 00:00,Joaquín
839,840,840,27/10/2004 00:00,Parking,Alquiler,Girona,114.0,1040478.0,29/04/2005 00:00,Carmen
840,841,841,27/10/2004 00:00,Piso,Venta,Girona,120.0,1061160.0,13/04/2005 00:00,Luisa
841,842,842,29/10/2004 00:00,Suelo,Venta,Barcelona,109.0,942196.0,31/08/2005 00:00,Joaquín
842,843,843,30/10/2004 00:00,Casa,Venta,Barcelona,175.0,1712725.0,12/03/2005 00:00,Carmen
843,844,844,30/10/2004 00:00,Local,Alquiler,Tarragona,121.0,593021.0,28/02/2005 00:00,Luisa
844,845,845,31/10/2004 00:00,Industrial,Venta,Tarragona,280.0,1485680.0,23/10/2005 00:00,Luisa
845,846,846,31/10/2004 00:00,Suelo,Alquiler,Tarragona,246.0,2214984.0,22/09/2005 00:00,Joaquín
846,847,847,31/10/2004 00:00,Piso,Alquiler,Girona,121.0,731929.0,27/06/2005 00:00,Pedro
847,848,848,31/10/2004 00:00,Oficina,Alquiler,Tarragona,223.0,1566129.0,06/04/2005 00:00,Jesús
848,849,849,01/11/2004 00:00,Casa,Venta,Tarragona,120.0,1003320.0,18/07/2005 00:00,Carmen
849,850,850,01/11/2004 00:00,Piso,Alquiler,Girona,159.0,1391091.0,16/06/2005 00:00,Carmen
850,851,851,01/11/2004 00:00,Casa,Alquiler,Girona,157.0,1032118.0,16/06/2005 00:00,Luisa
851,852,852,02/11/2004 00:00,Casa,Alquiler,Girona,237.0,1768020.0,27/04/2005 00:00,Luisa
852,853,853,02/11/2004 00:00,Piso,Venta,Tarragona,246.0,1708716.0,16/03/2005 00:00,Jesús
853,854,854,02/11/2004 00:00,Piso,Alquiler,Lleida,299.0,2430272.0,26/03/2005 00:00,Carmen
854,855,855,03/11/2004 00:00,Suelo,Venta,Girona,223.0,1650200.0,28/08/2005 00:00,Carmen
855,856,856,03/11/2004 00:00,Industrial,Venta,Barcelona,247.0,995657.0,29/06/2005 00:00,Jesús
856,857,857,03/11/2004 00:00,Industrial,Venta,Girona,238.0,2379048.0,08/09/2005 00:00,María
857,858,858,03/11/2004 00:00,Oficina,Alquiler,Lleida,251.0,1821758.0,11/06/2005 00:00,Luisa
858,859,859,03/11/2004 00:00,Suelo,Venta,Barcelona,65.0,397540.0,22/05/2005 00:00,Joaquín
859,860,860,03/11/2004 00:00,Piso,Venta,Lleida,288.0,2242656.0,11/02/2005 00:00,Jesús
860,861,861,03/11/2004 00:00,Piso,Alquiler,Girona,96.0,891456.0,28/07/2005 00:00,Pedro
861,862,862,04/11/2004 00:00,Local,Alquiler,Barcelona,152.0,631560.0,28/10/2005 00:00,Joaquín
862,863,863,06/11/2004 00:00,Oficina,Alquiler,Barcelona,246.0,2328636.0,10/03/2005 00:00,Luisa
863,864,864,06/11/2004 00:00,Industrial,Venta,Girona,108.0,553608.0,04/02/2005 00:00,Luisa
864,865,865,06/11/2004 00:00,Parking,Alquiler,Girona,110.0,523160.0,11/09/2005 00:00,Joaquín
865,866,866,07/11/2004 00:00,Parking,Venta,Girona,136.0,1054544.0,18/09/2005 00:00,María
866,867,867,07/11/2004 00:00,Suelo,Venta,Tarragona,82.0,418692.0,10/09/2005 00:00,Luisa
867,868,868,07/11/2004 00:00,Suelo,Venta,Tarragona,127.0,912114.0,20/09/2005 00:00,Joaquín
868,869,869,07/11/2004 00:00,Parking,Alquiler,Lleida,183.0,1082079.0,07/09/2005 00:00,Carmen
869,870,870,08/11/2004 00:00,Industrial,Venta,Tarragona,245.0,1951180.0,06/04/2005 00:00,Luisa
870,871,871,08/11/2004 00:00,Casa,Alquiler,Tarragona,88.0,726352.0,13/06/2005 00:00,Joaquín
871,872,872,09/11/2004 00:00,Piso,Alquiler,Girona,185.0,1390460.0,29/08/2005 00:00,Jesús
872,873,873,09/11/2004 00:00,Industrial,Alquiler,Lleida,295.0,2923155.0,06/05/2005 00:00,Luisa
873,874,874,09/11/2004 00:00,Piso,Venta,Tarragona,80.0,458560.0,22/02/2005 00:00,Pedro
874,875,875,09/11/2004 00:00,Oficina,Alquiler,Girona,147.0,1259202.0,03/05/2005 00:00,Pedro
875,876,876,09/11/2004 00:00,Industrial,Venta,Tarragona,114.0,968658.0,29/06/2005 00:00,María
876,877,877,09/11/2004 00:00,Oficina,Alquiler,Lleida,128.0,549120.0,16/03/2005 00:00,Carmen
877,878,878,10/11/2004 00:00,Industrial,Alquiler,Barcelona,145.0,1372135.0,18/04/2005 00:00,Pedro
878,879,879,10/11/2004 00:00,Oficina,Venta,Lleida,147.0,1070307.0,10/07/2005 00:00,Pedro
879,880,880,11/11/2004 00:00,Parking,Alquiler,Lleida,272.0,1542784.0,24/06/2005 00:00,Joaquín
880,881,881,11/11/2004 00:00,Casa,Alquiler,Lleida,113.0,645569.0,10/06/2005 00:00,Carmen
881,882,882,11/11/2004 00:00,Local,Venta,Tarragona,220.0,970420.0,28/08/2005 00:00,Luisa
882,883,883,11/11/2004 00:00,Piso,Venta,Girona,266.0,1370964.0,22/10/2005 00:00,María
883,884,884,11/11/2004 00:00,Piso,Venta,Girona,125.0,590875.0,20/09/2005 00:00,Carmen
884,885,885,11/11/2004 00:00,Casa,Alquiler,Lleida,151.0,719213.0,23/02/2005 00:00,Jesús
885,886,886,12/11/2004 00:00,Piso,Venta,Girona,133.0,1191281.0,28/06/2005 00:00,Joaquín
886,887,887,13/11/2004 00:00,Suelo,Alquiler,Barcelona,160.0,1356160.0,08/11/2005 00:00,Luisa
887,888,888,13/11/2004 00:00,Oficina,Alquiler,Lleida,95.0,412395.0,31/07/2005 00:00,María
888,889,889,13/11/2004 00:00,Oficina,Alquiler,Lleida,236.0,1420012.0,31/10/2005 00:00,Pedro
889,890,890,13/11/2004 00:00,Oficina,Venta,Tarragona,165.0,1598520.0,11/10/2005 00:00,Pedro
890,891,891,13/11/2004 00:00,Casa,Venta,Girona,255.0,2543625.0,29/08/2005 00:00,Pedro
891,892,892,14/11/2004 00:00,Casa,Alquiler,Tarragona,226.0,2025638.0,04/05/2005 00:00,María
892,893,893,14/11/2004 00:00,Casa,Venta,Tarragona,228.0,1115604.0,21/09/2005 00:00,Pedro
893,894,894,14/11/2004 00:00,Parking,Alquiler,Lleida,92.0,610696.0,04/05/2005 00:00,Jesús
894,895,895,14/11/2004 00:00,Industrial,Alquiler,Barcelona,229.0,1341024.0,12/09/2005 00:00,Jesús
895,896,896,14/11/2004 00:00,Piso,Alquiler,Tarragona,226.0,1340632.0,24/09/2005 00:00,Luisa
896,897,897,15/11/2004 00:00,Suelo,Alquiler,Lleida,64.0,581568.0,15/02/2005 00:00,Carmen
897,898,898,15/11/2004 00:00,Casa,Venta,Barcelona,258.0,2449452.0,14/03/2005 00:00,Jesús
898,899,899,16/11/2004 00:00,Local,Venta,Barcelona,58.0,315810.0,14/06/2005 00:00,Jesús
899,900,900,16/11/2004 00:00,Casa,Alquiler,Barcelona,136.0,1072768.0,02/04/2005 00:00,Pedro
900,901,901,16/11/2004 00:00,Parking,Alquiler,Girona,294.0,1653456.0,18/07/2005 00:00,Pedro
901,902,902,17/11/2004 00:00,Oficina,Alquiler,Barcelona,294.0,2722146.0,05/11/2005 00:00,Joaquín
902,903,903,17/11/2004 00:00,Suelo,Alquiler,Tarragona,151.0,1029367.0,05/05/2005 00:00,Carmen
903,904,904,17/11/2004 00:00,Piso,Venta,Barcelona,62.0,455762.0,25/07/2005 00:00,Pedro
904,905,905,18/11/2004 00:00,Local,Alquiler,Girona,116.0,479892.0,11/11/2005 00:00,Joaquín
905,906,906,18/11/2004 00:00,Industrial,Alquiler,Tarragona,68.0,500140.0,27/10/2005 00:00,Pedro
906,907,907,18/11/2004 00:00,Oficina,Alquiler,Barcelona,59.0,491706.0,03/07/2005 00:00,Jesús
907,908,908,18/11/2004 00:00,Parking,Venta,Girona,134.0,933444.0,17/04/2005 00:00,Pedro
908,909,909,18/11/2004 00:00,Industrial,Venta,Tarragona,127.0,1204595.0,15/04/2005 00:00,Carmen
909,910,910,19/11/2004 00:00,Piso,Alquiler,Tarragona,197.0,1506853.0,16/11/2005 00:00,Jesús
910,911,911,20/11/2004 00:00,Local,Alquiler,Barcelona,135.0,1036665.0,08/11/2005 00:00,Pedro
911,912,912,20/11/2004 00:00,Suelo,Alquiler,Lleida,200.0,1967400.0,30/08/2005 00:00,Pedro
912,913,913,20/11/2004 00:00,Suelo,Alquiler,Lleida,250.0,1676500.0,30/08/2005 00:00,Pedro
913,914,914,20/11/2004 00:00,Piso,Venta,Girona,48.0,366480.0,19/09/2005 00:00,Pedro
914,915,915,20/11/2004 00:00,Oficina,Venta,Girona,285.0,1869885.0,10/08/2005 00:00,Jesús
915,916,916,21/11/2004 00:00,Piso,Alquiler,Lleida,155.0,1511095.0,20/08/2005 00:00,María
916,917,917,21/11/2004 00:00,Parking,Venta,Tarragona,263.0,1719757.0,28/08/2005 00:00,Pedro
917,918,918,22/11/2004 00:00,Industrial,Alquiler,Lleida,197.0,1662089.0,29/06/2005 00:00,Carmen
918,919,919,22/11/2004 00:00,Casa,Alquiler,Lleida,270.0,1311660.0,11/10/2005 00:00,María
919,920,920,23/11/2004 00:00,Industrial,Venta,Barcelona,137.0,1242042.0,08/08/2005 00:00,Luisa
920,921,921,24/11/2004 00:00,Suelo,Venta,Tarragona,163.0,1273030.0,16/06/2005 00:00,Luisa
921,922,922,24/11/2004 00:00,Oficina,Venta,Lleida,217.0,1238202.0,11/05/2005 00:00,Joaquín
922,923,923,24/11/2004 00:00,Suelo,Venta,Tarragona,257.0,1440742.0,09/07/2005 00:00,Carmen
923,924,924,25/11/2004 00:00,Parking,Alquiler,Girona,283.0,2213909.0,10/05/2005 00:00,Luisa
924,925,925,25/11/2004 00:00,Parking,Alquiler,Lleida,298.0,2039512.0,11/10/2005 00:00,Joaquín
925,926,926,25/11/2004 00:00,Suelo,Alquiler,Barcelona,298.0,2376550.0,19/10/2005 00:00,Luisa
926,927,927,25/11/2004 00:00,Suelo,Alquiler,Barcelona,151.0,709700.0,16/03/2005 00:00,Carmen
927,928,928,26/11/2004 00:00,Industrial,Alquiler,Barcelona,283.0,1615647.0,06/06/2005 00:00,Joaquín
928,929,929,27/11/2004 00:00,Local,Alquiler,Tarragona,73.0,410260.0,29/10/2005 00:00,Carmen
929,930,930,27/11/2004 00:00,Local,Venta,Tarragona,161.0,1604687.0,05/03/2005 00:00,Luisa
930,931,931,27/11/2004 00:00,Suelo,Venta,Lleida,223.0,2053384.0,13/11/2005 00:00,Carmen
931,932,932,29/11/2004 00:00,Parking,Venta,Lleida,121.0,754435.0,23/04/2005 00:00,Joaquín
932,933,933,29/11/2004 00:00,Parking,Alquiler,Tarragona,150.0,795000.0,17/10/2005 00:00,Luisa
933,934,934,29/11/2004 00:00,Casa,Alquiler,Girona,228.0,2212740.0,10/10/2005 00:00,Jesús
934,935,935,30/11/2004 00:00,Oficina,Alquiler,Lleida,164.0,1373008.0,09/06/2005 00:00,Pedro
935,936,936,01/12/2004 00:00,Parking,Alquiler,Girona,116.0,573040.0,01/11/2005 00:00,María
936,937,937,01/12/2004 00:00,Industrial,Alquiler,Girona,276.0,1932552.0,20/10/2005 00:00,María
937,938,938,01/12/2004 00:00,Local,Venta,Barcelona,158.0,766774.0,24/03/2005 00:00,Pedro
938,939,939,01/12/2004 00:00,Industrial,Alquiler,Girona,216.0,1962360.0,17/05/2005 00:00,Pedro
939,940,940,02/12/2004 00:00,Industrial,Venta,Barcelona,249.0,1662822.0,11/07/2005 00:00,Luisa
940,941,941,02/12/2004 00:00,Industrial,Venta,Barcelona,68.0,614244.0,11/05/2005 00:00,Jesús
941,942,942,02/12/2004 00:00,Industrial,Alquiler,Tarragona,177.0,1485915.0,29/04/2005 00:00,Carmen
942,943,943,03/12/2004 00:00,Piso,Venta,Tarragona,268.0,1273000.0,16/06/2005 00:00,Carmen
943,944,944,03/12/2004 00:00,Piso,Alquiler,Girona,66.0,558030.0,01/12/2005 00:00,Carmen
944,945,945,04/12/2004 00:00,Piso,Venta,Tarragona,162.0,894888.0,26/03/2005 00:00,Pedro
945,946,946,04/12/2004 00:00,Piso,Venta,Girona,243.0,1447551.0,13/09/2005 00:00,Pedro
946,947,947,04/12/2004 00:00,Suelo,Venta,Lleida,103.0,474624.0,25/03/2005 00:00,Carmen
947,948,948,05/12/2004 00:00,Piso,Alquiler,Girona,237.0,1725597.0,07/07/2005 00:00,Pedro
948,949,949,05/12/2004 00:00,Parking,Alquiler,Barcelona,206.0,1241562.0,27/07/2005 00:00,María
949,950,950,05/12/2004 00:00,Piso,Venta,Girona,233.0,2153852.0,11/03/2005 00:00,Pedro
950,951,951,06/12/2004 00:00,Oficina,Venta,Barcelona,65.0,307255.0,11/10/2005 00:00,Carmen
951,952,952,07/12/2004 00:00,Industrial,Venta,Barcelona,142.0,954808.0,18/06/2005 00:00,María
952,953,953,07/12/2004 00:00,Casa,Alquiler,Girona,240.0,1510320.0,19/10/2005 00:00,Carmen
953,954,954,08/12/2004 00:00,Parking,Venta,Lleida,68.0,330956.0,18/09/2005 00:00,María
954,955,955,09/12/2004 00:00,Suelo,Venta,Girona,200.0,1938400.0,25/08/2005 00:00,María
955,956,956,09/12/2004 00:00,Piso,Venta,Tarragona,80.0,509840.0,21/05/2005 00:00,Carmen
956,957,957,09/12/2004 00:00,Casa,Alquiler,Tarragona,84.0,368760.0,30/07/2005 00:00,Luisa
957,958,958,10/12/2004 00:00,Local,Alquiler,Tarragona,227.0,1071667.0,26/05/2005 00:00,Carmen
958,959,959,10/12/2004 00:00,Parking,Venta,Tarragona,291.0,1872876.0,16/05/2005 00:00,María
959,960,960,10/12/2004 00:00,Suelo,Venta,Girona,275.0,1732500.0,10/07/2005 00:00,Joaquín
960,961,961,10/12/2004 00:00,Parking,Alquiler,Girona,96.0,535584.0,22/10/2005 00:00,Carmen
961,962,962,10/12/2004 00:00,Oficina,Alquiler,Barcelona,174.0,1271592.0,13/07/2005 00:00,Joaquín
962,963,963,11/12/2004 00:00,Local,Venta,Lleida,190.0,1593720.0,28/05/2005 00:00,Pedro
963,964,964,11/12/2004 00:00,Suelo,Venta,Girona,185.0,1038590.0,15/07/2005 00:00,Luisa
964,965,965,11/12/2004 00:00,Industrial,Venta,Girona,56.0,525616.0,15/08/2005 00:00,Joaquín
965,966,966,11/12/2004 00:00,Piso,Alquiler,Lleida,213.0,1994532.0,22/04/2005 00:00,María
966,967,967,12/12/2004 00:00,Piso,Venta,Girona,175.0,722925.0,18/03/2005 00:00,Carmen
967,968,968,12/12/2004 00:00,Local,Alquiler,Lleida,96.0,769824.0,03/10/2005 00:00,Jesús
968,969,969,14/12/2004 00:00,Piso,Venta,Lleida,272.0,2581552.0,22/10/2005 00:00,Pedro
969,970,970,14/12/2004 00:00,Piso,Alquiler,Girona,232.0,1193408.0,07/06/2005 00:00,Luisa
970,971,971,14/12/2004 00:00,Piso,Venta,Lleida,200.0,1145600.0,22/09/2005 00:00,María
971,972,972,14/12/2004 00:00,Piso,Venta,Girona,219.0,1059303.0,27/07/2005 00:00,Joaquín
972,973,973,15/12/2004 00:00,Casa,Alquiler,Lleida,126.0,600642.0,20/08/2005 00:00,Jesús
973,974,974,15/12/2004 00:00,Parking,Alquiler,Lleida,131.0,920144.0,10/12/2005 00:00,Jesús
974,975,975,16/12/2004 00:00,Suelo,Venta,Lleida,77.0,409563.0,30/07/2005 00:00,Pedro
975,976,976,16/12/2004 00:00,Local,Alquiler,Barcelona,232.0,1236560.0,20/11/2005 00:00,Pedro
976,977,977,16/12/2004 00:00,Suelo,Alquiler,Barcelona,199.0,1494490.0,04/04/2005 00:00,Joaquín
977,978,978,17/12/2004 00:00,Casa,Venta,Tarragona,115.0,659295.0,09/10/2005 00:00,María
978,979,979,18/12/2004 00:00,Casa,Alquiler,Barcelona,97.0,672792.0,23/05/2005 00:00,Joaquín
979,980,980,18/12/2004 00:00,Suelo,Venta,Barcelona,122.0,589016.0,04/10/2005 00:00,Joaquín
980,981,981,18/12/2004 00:00,Local,Venta,Girona,278.0,2273762.0,30/11/2005 00:00,Pedro
981,982,982,19/12/2004 00:00,Casa,Alquiler,Barcelona,212.0,1588940.0,29/08/2005 00:00,Carmen
982,983,983,19/12/2004 00:00,Oficina,Alquiler,Barcelona,250.0,1127750.0,04/04/2005 00:00,Luisa
983,984,984,19/12/2004 00:00,Suelo,Alquiler,Lleida,278.0,1678286.0,20/04/2005 00:00,Jesús
984,985,985,20/12/2004 00:00,Piso,Alquiler,Barcelona,270.0,2427300.0,06/09/2005 00:00,Pedro
985,986,986,20/12/2004 00:00,Suelo,Alquiler,Lleida,212.0,1753240.0,14/05/2005 00:00,Joaquín
986,987,987,21/12/2004 00:00,Industrial,Venta,Lleida,258.0,1894752.0,21/08/2005 00:00,Carmen
987,988,988,21/12/2004 00:00,Casa,Alquiler,Tarragona,225.0,2000475.0,12/07/2005 00:00,Jesús
988,989,989,21/12/2004 00:00,Piso,Venta,Lleida,81.0,528120.0,09/07/2005 00:00,Joaquín
989,990,990,21/12/2004 00:00,Industrial,Venta,Barcelona,182.0,1717898.0,24/04/2005 00:00,Pedro
990,991,991,21/12/2004 00:00,Oficina,Venta,Barcelona,233.0,1870757.0,13/10/2005 00:00,Luisa
991,992,992,22/12/2004 00:00,Piso,Alquiler,Girona,281.0,2326118.0,22/07/2005 00:00,María
992,993,993,22/12/2004 00:00,Industrial,Venta,Tarragona,201.0,1911510.0,23/06/2005 00:00,Luisa
993,994,994,22/12/2004 00:00,Local,Venta,Girona,187.0,1346961.0,20/12/2005 00:00,Joaquín
994,995,995,22/12/2004 00:00,Oficina,Venta,Tarragona,180.0,1414800.0,29/05/2005 00:00,Joaquín
995,996,996,23/12/2004 00:00,Parking,Alquiler,Girona,88.0,690184.0,29/05/2005 00:00,Carmen
996,997,997,23/12/2004 00:00,Industrial,Alquiler,Girona,66.0,448932.0,01/09/2005 00:00,Pedro
997,998,998,23/12/2004 00:00,Local,Venta,Girona,219.0,2101743.0,30/07/2005 00:00,Luisa
998,999,999,23/12/2004 00:00,Industrial,Venta,Girona,67.0,430743.0,06/06/2005 00:00,Pedro
999,1000,1000,24/12/2004 00:00,Parking,Venta,Lleida,300.0,2707200.0,15/10/2005 00:00,Luisa
1000,1001,1001,25/12/2004 00:00,Local,Venta,Barcelona,250.0,1368750.0,07/06/2005 00:00,Luisa
1001,1002,1002,25/12/2004 00:00,Piso,Alquiler,Barcelona,292.0,2677056.0,22/07/2005 00:00,María
1002,1003,1003,25/12/2004 00:00,Parking,Venta,Tarragona,87.0,638058.0,19/07/2005 00:00,Jesús
1003,1004,1004,26/12/2004 00:00,Piso,Venta,Lleida,95.0,866780.0,15/04/2005 00:00,Jesús
1004,1005,1005,26/12/2004 00:00,Oficina,Alquiler,Girona,159.0,1437360.0,12/06/2005 00:00,Luisa
1005,1006,1006,26/12/2004 00:00,Suelo,Venta,Lleida,215.0,1706240.0,25/04/2005 00:00,Pedro
1006,1007,1007,27/12/2004 00:00,Oficina,Alquiler,Tarragona,86.0,822504.0,17/08/2005 00:00,Jesús
1007,1008,1008,27/12/2004 00:00,Casa,Venta,Lleida,121.0,622787.0,02/05/2005 00:00,Carmen
1008,1009,1009,27/12/2004 00:00,Piso,Alquiler,Tarragona,222.0,1266732.0,23/06/2005 00:00,Pedro
1009,1010,1010,27/12/2004 00:00,Parking,Venta,Girona,211.0,945702.0,04/12/2005 00:00,Luisa
1010,1011,1011,27/12/2004 00:00,Piso,Alquiler,Barcelona,96.0,862848.0,23/12/2005 00:00,María
1011,1012,1012,30/12/2004 00:00,Oficina,Venta,Tarragona,173.0,1008071.0,21/07/2005 00:00,Jesús
1012,1013,1013,31/12/2004 00:00,Oficina,Venta,Barcelona,191.0,1657880.0,06/09/2005 00:00,Pedro
1013,1014,1014,31/12/2004 00:00,Casa,Venta,Barcelona,146.0,1457226.0,05/11/2005 00:00,María
1014,1015,1015,31/12/2004 00:00,Local,Alquiler,Barcelona,168.0,1508472.0,03/12/2005 00:00,Luisa
1015,1016,1016,01/01/2005 00:00,Parking,Alquiler,Barcelona,142.0,1276864.0,24/10/2005 00:00,María
1016,1017,1017,01/01/2005 00:00,Parking,Venta,Girona,217.0,2101862.0,23/10/2005 00:00,Carmen
1017,1018,1018,01/01/2005 00:00,Local,Alquiler,Barcelona,269.0,1360064.0,17/08/2005 00:00,Jesús
1018,1019,1019,02/01/2005 00:00,Suelo,Venta,Lleida,47.0,369984.0,24/08/2005 00:00,Jesús
1019,1020,1020,02/01/2005 00:00,Industrial,Alquiler,Lleida,201.0,1176855.0,07/10/2005 00:00,María
1020,1021,1021,02/01/2005 00:00,Suelo,Alquiler,Girona,86.0,452962.0,24/10/2005 00:00,Joaquín
1021,1022,1022,03/01/2005 00:00,Piso,Alquiler,Tarragona,237.0,1177653.0,10/11/2005 00:00,Joaquín
1022,1023,1023,03/01/2005 00:00,Oficina,Venta,Girona,105.0,889980.0,16/10/2005 00:00,Pedro
1023,1024,1024,03/01/2005 00:00,Piso,Alquiler,Barcelona,172.0,1615424.0,19/11/2005 00:00,Carmen
1024,1025,1025,04/01/2005 00:00,Industrial,Alquiler,Tarragona,216.0,2022624.0,07/05/2005 00:00,Jesús
1025,1026,1026,04/01/2005 00:00,Parking,Alquiler,Barcelona,206.0,1231262.0,10/07/2005 00:00,Luisa
1026,1027,1027,04/01/2005 00:00,Casa,Alquiler,Girona,79.0,352972.0,06/11/2005 00:00,Joaquín
