0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1079,1079,24/01/2005 00:00,Oficina,Venta,Girona,91,777686,19/10/2005 00:00,Luisa
1080,1080,24/01/2005 00:00,Local,Alquiler,Lleida,287,2279354,15/12/2005 00:00,Joaquín
1081,1081,24/01/2005 00:00,Piso,Alquiler,Barcelona,180,1128420,13/10/2005 00:00,Carmen
1082,1082,25/01/2005 00:00,Oficina,Venta,Tarragona,173,1615128,06/05/2005 00:00,Carmen
1083,1083,25/01/2005 00:00,Oficina,Alquiler,Tarragona,210,1332030,02/01/2006 00:00,Carmen
1084,1084,25/01/2005 00:00,Parking,Alquiler,Girona,287,1370138,03/05/2005 00:00,Joaquín
1085,1085,25/01/2005 00:00,Industrial,Venta,Barcelona,47,424175,19/06/2005 00:00,Joaquín
1086,1086,25/01/2005 00:00,Piso,Alquiler,Lleida,260,2546180,23/05/2005 00:00,Carmen
1087,1087,26/01/2005 00:00,Parking,Alquiler,Tarragona,197,1199730,13/01/2006 00:00,Luisa
1088,1088,26/01/2005 00:00,Industrial,Alquiler,Tarragona,144,760176,20/10/2005 00:00,Pedro
1089,1089,27/01/2005 00:00,Industrial,Venta,Barcelona,168,1081248,01/06/2005 00:00,Carmen
1090,1090,28/01/2005 00:00,Local,Alquiler,Barcelona,253,1816793,22/10/2005 00:00,Pedro
1091,1091,28/01/2005 00:00,Oficina,Venta,Tarragona,110,943800,26/01/2006 00:00,Jesús
1092,1092,29/01/2005 00:00,Piso,Alquiler,Tarragona,299,2130375,28/10/2005 00:00,Carmen
1093,1093,31/01/2005 00:00,Parking,Alquiler,Girona,222,2209344,09/09/2005 00:00,Carmen
1094,1094,01/02/2005 00:00,Piso,Venta,Barcelona,139,1187477,31/05/2005 00:00,Carmen
1095,1095,01/02/2005 00:00,Local,Venta,Barcelona,300,1772700,03/01/2006 00:00,María
1096,1096,01/02/2005 00:00,Local,Venta,Girona,64,539392,03/08/2005 00:00,Pedro
1097,1097,01/02/2005 00:00,Oficina,Venta,Tarragona,156,771108,25/07/2005 00:00,Luisa
1098,1098,01/02/2005 00:00,Suelo,Venta,Barcelona,262,1960808,11/09/2005 00:00,Pedro
1099,1099,02/02/2005 00:00,Industrial,Alquiler,Girona,82,621314,07/09/2005 00:00,Luisa
1100,1100,02/02/2005 00:00,Piso,Alquiler,Tarragona,243,1814238,29/01/2006 00:00,Jesús
1101,1101,02/02/2005 00:00,Suelo,Alquiler,Lleida,73,468952,11/06/2005 00:00,Joaquín
1102,1102,02/02/2005 00:00,Casa,Venta,Tarragona,268,1950772,02/06/2005 00:00,Joaquín
1103,1103,03/02/2005 00:00,Local,Venta,Lleida,125,932250,03/08/2005 00:00,María
1104,1104,03/02/2005 00:00,Oficina,Venta,Lleida,114,786714,04/09/2005 00:00,Luisa
1105,1105,03/02/2005 00:00,Parking,Alquiler,Tarragona,97,541648,11/06/2005 00:00,Carmen
1106,1106,04/02/2005 00:00,Oficina,Venta,Girona,141,1279434,26/09/2005 00:00,Carmen
1107,1107,05/02/2005 00:00,Suelo,Alquiler,Tarragona,105,650580,26/05/2005 00:00,Carmen
1108,1108,05/02/2005 00:00,Industrial,Alquiler,Lleida,199,1009328,04/12/2005 00:00,Pedro
1109,1109,05/02/2005 00:00,Parking,Alquiler,Tarragona,286,2064634,26/05/2005 00:00,Carmen
1110,1110,05/02/2005 00:00,Local,Venta,Lleida,110,924990,25/09/2005 00:00,Pedro
1111,1111,06/02/2005 00:00,Parking,Alquiler,Barcelona,87,372447,17/07/2005 00:00,Jesús
1112,1112,06/02/2005 00:00,Industrial,Alquiler,Barcelona,210,1602300,26/06/2005 00:00,Pedro
1113,1113,06/02/2005 00:00,Parking,Venta,Tarragona,157,1323353,25/07/2005 00:00,Luisa
1114,1114,07/02/2005 00:00,Industrial,Venta,Girona,76,499244,04/07/2005 00:00,Luisa
1115,1115,08/02/2005 00:00,Piso,Alquiler,Lleida,179,963020,06/11/2005 00:00,Pedro
1116,1116,08/02/2005 00:00,Local,Venta,Lleida,96,493632,13/01/2006 00:00,Jesús
1117,1117,08/02/2005 00:00,Casa,Alquiler,Girona,154,1037498,20/09/2005 00:00,Luisa
1118,1118,09/02/2005 00:00,Parking,Alquiler,Lleida,293,2741308,20/10/2005 00:00,María
1119,1119,10/02/2005 00:00,Local,Alquiler,Barcelona,286,1912482,26/11/2005 00:00,Pedro
1120,1120,10/02/2005 00:00,Local,Venta,Girona,180,1707660,28/07/2005 00:00,Joaquín
1121,1121,10/02/2005 00:00,Piso,Venta,Lleida,176,1592624,20/05/2005 00:00,Carmen
1122,1122,11/02/2005 00:00,Piso,Venta,Girona,228,1339044,14/12/2005 00:00,Pedro
1123,1123,11/02/2005 00:00,Oficina,Venta,Girona,157,879357,17/05/2005 00:00,Joaquín
1124,1124,11/02/2005 00:00,Piso,Venta,Girona,208,1215344,27/05/2005 00:00,Jesús
1125,1125,13/02/2005 00:00,Casa,Alquiler,Tarragona,245,2287075,31/01/2006 00:00,Luisa
1126,1126,13/02/2005 00:00,Piso,Venta,Tarragona,111,462315,13/01/2006 00:00,Luisa
1127,1127,14/02/2005 00:00,Piso,Alquiler,Tarragona,75,359775,29/05/2005 00:00,María
1128,1128,14/02/2005 00:00,Parking,Venta,Barcelona,229,1859480,06/01/2006 00:00,Joaquín
1129,1129,14/02/2005 00:00,Oficina,Alquiler,Girona,119,899640,12/12/2005 00:00,Pedro
1130,1130,15/02/2005 00:00,Casa,Alquiler,Barcelona,58,444338,04/06/2005 00:00,Carmen
1131,1131,15/02/2005 00:00,Parking,Venta,Barcelona,156,795912,06/01/2006 00:00,Carmen
1132,1132,15/02/2005 00:00,Piso,Alquiler,Barcelona,92,900956,14/06/2005 00:00,Pedro
1133,1133,15/02/2005 00:00,Oficina,Venta,Lleida,132,712404,03/08/2005 00:00,Carmen
1134,1134,15/02/2005 00:00,Local,Venta,Barcelona,122,879254,25/06/2005 00:00,Luisa
1135,1135,16/02/2005 00:00,Casa,Alquiler,Tarragona,58,349102,22/10/2005 00:00,Carmen
1136,1136,16/02/2005 00:00,Suelo,Venta,Lleida,67,297882,08/02/2006 00:00,Joaquín
1137,1137,16/02/2005 00:00,Piso,Venta,Lleida,75,563475,25/12/2005 00:00,Pedro
1138,1138,16/02/2005 00:00,Casa,Venta,Barcelona,257,1066550,23/09/2005 00:00,Carmen
1139,1139,16/02/2005 00:00,Industrial,Venta,Girona,96,742176,15/12/2005 00:00,Pedro
1140,1140,16/02/2005 00:00,Suelo,Venta,Tarragona,140,1318660,16/10/2005 00:00,Pedro
1141,1141,16/02/2005 00:00,Parking,Venta,Lleida,179,1601334,07/11/2005 00:00,Jesús
1142,1142,16/02/2005 00:00,Casa,Venta,Tarragona,230,1033850,30/10/2005 00:00,María
1143,1143,17/02/2005 00:00,Suelo,Alquiler,Barcelona,254,1394206,28/05/2005 00:00,Carmen
1144,1144,17/02/2005 00:00,Suelo,Alquiler,Barcelona,256,2176768,13/02/2006 00:00,Carmen
1145,1145,17/02/2005 00:00,Piso,Alquiler,Tarragona,106,850226,02/09/2005 00:00,Joaquín
1146,1146,17/02/2005 00:00,Oficina,Venta,Barcelona,198,1090782,01/02/2006 00:00,Joaquín
1147,1147,18/02/2005 00:00,Industrial,Alquiler,Lleida,153,1519137,20/06/2005 00:00,Carmen
1148,1148,18/02/2005 00:00,Oficina,Alquiler,Barcelona,233,984192,28/01/2006 00:00,Jesús
1149,1149,18/02/2005 00:00,Oficina,Alquiler,Lleida,61,481656,18/09/2005 00:00,Carmen
1150,1150,18/02/2005 00:00,Piso,Alquiler,Lleida,105,909090,25/10/2005 00:00,Jesús
1151,1151,18/02/2005 00:00,Local,Venta,Barcelona,158,1308398,05/02/2006 00:00,Carmen
1152,1152,19/02/2005 00:00,Local,Venta,Girona,224,1966272,02/12/2005 00:00,Pedro
1153,1153,19/02/2005 00:00,Suelo,Venta,Lleida,272,2021232,16/10/2005 00:00,Jesús
1154,1154,20/02/2005 00:00,Piso,Alquiler,Barcelona,292,2865688,21/08/2005 00:00,Carmen
1155,1155,20/02/2005 00:00,Suelo,Venta,Tarragona,94,857374,11/12/2005 00:00,Carmen
1156,1156,20/02/2005 00:00,Industrial,Venta,Tarragona,251,1305200,18/12/2005 00:00,Luisa
1157,1157,20/02/2005 00:00,Local,Venta,Girona,254,1614170,18/01/2006 00:00,María
1158,1158,20/02/2005 00:00,Oficina,Venta,Barcelona,298,2436448,13/08/2005 00:00,Carmen
1159,1159,20/02/2005 00:00,Industrial,Venta,Tarragona,214,1823708,16/09/2005 00:00,Joaquín
1160,1160,21/02/2005 00:00,Industrial,Venta,Barcelona,276,2148384,12/10/2005 00:00,Jesús
1161,1161,22/02/2005 00:00,Suelo,Venta,Lleida,197,1594715,15/01/2006 00:00,Luisa
1162,1162,22/02/2005 00:00,Local,Venta,Tarragona,111,698301,23/10/2005 00:00,Joaquín
1163,1163,22/02/2005 00:00,Industrial,Alquiler,Tarragona,81,523989,13/10/2005 00:00,Joaquín
1164,1164,22/02/2005 00:00,Parking,Venta,Lleida,174,750984,07/07/2005 00:00,Joaquín
1165,1165,23/02/2005 00:00,Suelo,Alquiler,Lleida,214,1665134,21/10/2005 00:00,Pedro
1166,1166,23/02/2005 00:00,Piso,Alquiler,Lleida,227,1820540,12/10/2005 00:00,Luisa
1167,1167,23/02/2005 00:00,Parking,Venta,Lleida,152,1076464,27/05/2005 00:00,Pedro
1168,1168,24/02/2005 00:00,Piso,Venta,Girona,206,1136502,22/01/2006 00:00,Pedro
1169,1169,24/02/2005 00:00,Casa,Alquiler,Tarragona,150,1051500,17/02/2006 00:00,Joaquín
1170,1170,24/02/2005 00:00,Local,Alquiler,Tarragona,165,744480,06/08/2005 00:00,Jesús
1171,1171,24/02/2005 00:00,Oficina,Venta,Tarragona,120,647280,02/09/2005 00:00,Jesús
1172,1172,24/02/2005 00:00,Oficina,Venta,Girona,188,1697640,04/08/2005 00:00,Luisa
1173,1173,25/02/2005 00:00,Local,Venta,Lleida,83,463306,04/09/2005 00:00,María
1174,1174,26/02/2005 00:00,Piso,Venta,Lleida,72,322344,03/08/2005 00:00,María
1175,1175,26/02/2005 00:00,Local,Alquiler,Girona,62,484592,09/10/2005 00:00,María
1176,1176,26/02/2005 00:00,Casa,Venta,Barcelona,133,1305129,22/12/2005 00:00,Joaquín
1177,1177,27/02/2005 00:00,Suelo,Alquiler,Lleida,77,711634,10/11/2005 00:00,Jesús
1178,1178,27/02/2005 00:00,Parking,Venta,Tarragona,219,1468614,10/10/2005 00:00,Pedro
1179,1179,27/02/2005 00:00,Casa,Venta,Barcelona,91,780598,07/11/2005 00:00,Jesús
1180,1180,28/02/2005 00:00,Oficina,Alquiler,Barcelona,70,354270,18/11/2005 00:00,Jesús
1181,1181,28/02/2005 00:00,Casa,Alquiler,Barcelona,45,425790,16/01/2006 00:00,María
1182,1182,01/03/2005 00:00,Suelo,Venta,Girona,177,1203246,20/02/2006 00:00,Carmen
1183,1183,01/03/2005 00:00,Parking,Alquiler,Girona,45,360540,02/09/2005 00:00,María
1184,1184,01/03/2005 00:00,Oficina,Alquiler,Lleida,94,639952,26/09/2005 00:00,Luisa
1185,1185,02/03/2005 00:00,Piso,Venta,Barcelona,236,1388388,04/02/2006 00:00,Joaquín
1186,1186,03/03/2005 00:00,Casa,Alquiler,Girona,151,756208,13/02/2006 00:00,Luisa
1187,1187,03/03/2005 00:00,Industrial,Alquiler,Girona,50,442300,30/06/2005 00:00,María
1188,1188,03/03/2005 00:00,Parking,Alquiler,Girona,93,375813,12/07/2005 00:00,Pedro
1189,1189,03/03/2005 00:00,Piso,Alquiler,Barcelona,255,1471605,11/10/2005 00:00,Carmen
1190,1190,03/03/2005 00:00,Parking,Venta,Girona,153,1401633,14/09/2005 00:00,Carmen
1191,1191,03/03/2005 00:00,Industrial,Venta,Barcelona,142,1256274,21/07/2005 00:00,Pedro
1192,1192,04/03/2005 00:00,Casa,Alquiler,Girona,235,2055310,03/01/2006 00:00,Jesús
1193,1193,04/03/2005 00:00,Casa,Alquiler,Barcelona,239,1320236,03/08/2005 00:00,Carmen
1194,1194,04/03/2005 00:00,Casa,Alquiler,Tarragona,191,969707,05/12/2005 00:00,Pedro
1195,1195,04/03/2005 00:00,Piso,Alquiler,Girona,92,743360,11/08/2005 00:00,Pedro
1196,1196,05/03/2005 00:00,Suelo,Venta,Girona,124,614048,13/07/2005 00:00,Joaquín
1197,1197,06/03/2005 00:00,Suelo,Venta,Tarragona,57,233358,18/12/2005 00:00,Luisa
1198,1198,06/03/2005 00:00,Piso,Venta,Barcelona,98,917378,06/12/2005 00:00,Pedro
1199,1199,06/03/2005 00:00,Oficina,Alquiler,Barcelona,42,235746,25/07/2005 00:00,Joaquín
1200,1200,06/03/2005 00:00,Local,Venta,Barcelona,60,474600,01/10/2005 00:00,Luisa
1201,1201,07/03/2005 00:00,Suelo,Venta,Tarragona,54,298350,14/06/2005 00:00,Carmen
1202,1202,07/03/2005 00:00,Suelo,Alquiler,Tarragona,139,1100046,28/08/2005 00:00,María
1203,1203,07/03/2005 00:00,Industrial,Venta,Lleida,237,1013175,10/01/2006 00:00,Pedro
1204,1204,07/03/2005 00:00,Oficina,Venta,Barcelona,255,2151435,26/08/2005 00:00,Pedro
1205,1205,07/03/2005 00:00,Local,Venta,Barcelona,213,2105079,25/07/2005 00:00,Joaquín
1206,1206,07/03/2005 00:00,Suelo,Venta,Barcelona,117,953316,27/12/2005 00:00,María
1207,1207,07/03/2005 00:00,Oficina,Venta,Tarragona,250,1531000,09/02/2006 00:00,Joaquín
1208,1208,08/03/2005 00:00,Suelo,Alquiler,Girona,236,1449512,05/02/2006 00:00,Joaquín
1209,1209,08/03/2005 00:00,Piso,Alquiler,Girona,91,395850,10/12/2005 00:00,Carmen
1210,1210,09/03/2005 00:00,Suelo,Alquiler,Lleida,247,1504477,03/01/2006 00:00,Jesús
1211,1211,09/03/2005 00:00,Local,Venta,Lleida,229,935694,18/10/2005 00:00,Jesús
1212,1212,10/03/2005 00:00,Casa,Venta,Barcelona,143,1246960,28/09/2005 00:00,Carmen
1213,1213,10/03/2005 00:00,Casa,Venta,Tarragona,154,1238006,04/09/2005 00:00,María
1214,1214,10/03/2005 00:00,Casa,Alquiler,Girona,145,655690,08/06/2005 00:00,María
1215,1215,10/03/2005 00:00,Piso,Alquiler,Lleida,42,293370,20/08/2005 00:00,Pedro
1216,1216,10/03/2005 00:00,Piso,Alquiler,Lleida,281,2688046,24/10/2005 00:00,Luisa
1217,1217,11/03/2005 00:00,Casa,Venta,Barcelona,184,1830800,25/01/2006 00:00,Pedro
1218,1218,11/03/2005 00:00,Piso,Venta,Girona,241,1729416,18/09/2005 00:00,Carmen
1219,1219,11/03/2005 00:00,Suelo,Venta,Barcelona,251,2234653,01/08/2005 00:00,Luisa
1220,1220,12/03/2005 00:00,Parking,Venta,Tarragona,90,438480,23/10/2005 00:00,Joaquín
1221,1221,12/03/2005 00:00,Local,Alquiler,Barcelona,269,2032295,27/11/2005 00:00,Joaquín
1222,1222,12/03/2005 00:00,Piso,Alquiler,Tarragona,245,1377880,10/07/2005 00:00,Joaquín
1223,1223,12/03/2005 00:00,Parking,Venta,Girona,181,1805475,10/06/2005 00:00,María
1224,1224,13/03/2005 00:00,Parking,Venta,Tarragona,124,1070740,22/12/2005 00:00,Carmen
1225,1225,14/03/2005 00:00,Parking,Venta,Girona,164,785068,22/01/2006 00:00,Jesús
1226,1226,14/03/2005 00:00,Piso,Venta,Lleida,291,1497195,17/08/2005 00:00,María
1227,1227,14/03/2005 00:00,Industrial,Alquiler,Girona,164,1526840,20/10/2005 00:00,María
1228,1228,14/03/2005 00:00,Piso,Alquiler,Tarragona,188,996588,20/06/2005 00:00,Carmen
1229,1229,14/03/2005 00:00,Suelo,Alquiler,Tarragona,79,451643,15/01/2006 00:00,María
1230,1230,15/03/2005 00:00,Suelo,Venta,Girona,268,2422720,27/11/2005 00:00,Carmen
1231,1231,16/03/2005 00:00,Suelo,Venta,Barcelona,130,1292980,11/11/2005 00:00,Luisa
1232,1232,16/03/2005 00:00,Local,Alquiler,Barcelona,138,949578,17/02/2006 00:00,María
1233,1233,17/03/2005 00:00,Parking,Venta,Lleida,88,820776,20/08/2005 00:00,Carmen
1234,1234,17/03/2005 00:00,Local,Venta,Lleida,116,848888,26/07/2005 00:00,Jesús
1235,1235,18/03/2005 00:00,Piso,Venta,Lleida,233,1673173,28/06/2005 00:00,Joaquín
1236,1236,18/03/2005 00:00,Oficina,Venta,Barcelona,116,841232,18/01/2006 00:00,María
1237,1237,19/03/2005 00:00,Casa,Alquiler,Lleida,55,376090,27/02/2006 00:00,Joaquín
1238,1238,19/03/2005 00:00,Casa,Venta,Girona,192,820608,28/07/2005 00:00,Luisa
1239,1239,19/03/2005 00:00,Casa,Venta,Lleida,149,839615,05/10/2005 00:00,María
1240,1240,19/03/2005 00:00,Industrial,Alquiler,Lleida,285,2562435,20/06/2005 00:00,Carmen
1241,1241,19/03/2005 00:00,Local,Alquiler,Tarragona,88,630608,17/12/2005 00:00,Joaquín
1242,1242,20/03/2005 00:00,Piso,Alquiler,Girona,100,484200,30/09/2005 00:00,Pedro
1243,1243,20/03/2005 00:00,Industrial,Alquiler,Girona,52,269516,21/08/2005 00:00,Carmen
1244,1244,20/03/2005 00:00,Oficina,Alquiler,Barcelona,274,1152718,31/07/2005 00:00,Pedro
1245,1245,20/03/2005 00:00,Parking,Venta,Girona,276,1477428,23/11/2005 00:00,María
1246,1246,21/03/2005 00:00,Parking,Venta,Barcelona,68,367132,31/08/2005 00:00,Joaquín
1247,1247,22/03/2005 00:00,Industrial,Venta,Barcelona,268,1557884,09/12/2005 00:00,Luisa
1248,1248,22/03/2005 00:00,Piso,Alquiler,Tarragona,182,851032,02/01/2006 00:00,Carmen
1249,1249,22/03/2005 00:00,Parking,Alquiler,Barcelona,,500148,09/08/2005 00:00,Joaquín
1250,1250,23/03/2005 00:00,Piso,Venta,Girona,163,1362843,31/01/2006 00:00,Luisa
1251,1251,23/03/2005 00:00,Local,Alquiler,Barcelona,150,730350,28/06/2005 00:00,Carmen
1252,1252,23/03/2005 00:00,Oficina,Venta,Barcelona,126,867636,02/11/2005 00:00,Luisa
1253,1253,23/03/2005 00:00,Industrial,Alquiler,Barcelona,71,459725,26/01/2006 00:00,Joaquín
1254,1254,24/03/2005 00:00,Industrial,Venta,Barcelona,127,757809,20/02/2006 00:00,Luisa
1255,1255,24/03/2005 00:00,Casa,Venta,Girona,40,354360,16/10/2005 00:00,Carmen
1256,1256,24/03/2005 00:00,Piso,Venta,Girona,168,1620192,09/10/2005 00:00,María
1257,1257,25/03/2005 00:00,Parking,Venta,Girona,117,1149525,27/02/2006 00:00,Pedro
1258,1258,25/03/2005 00:00,Casa,Alquiler,Tarragona,241,1248862,22/08/2005 00:00,Jesús
1259,1259,25/03/2005 00:00,Industrial,Venta,Tarragona,180,1495260,03/11/2005 00:00,Luisa
1260,1260,26/03/2005 00:00,Industrial,Venta,Barcelona,91,485849,24/07/2005 00:00,Pedro
1261,1261,26/03/2005 00:00,Suelo,Alquiler,Tarragona,187,1194930,08/02/2006 00:00,Jesús
1262,1262,26/03/2005 00:00,Industrial,Alquiler,Barcelona,68,525096,27/08/2005 00:00,Joaquín
1263,1263,27/03/2005 00:00,Casa,Venta,Tarragona,196,849464,26/03/2006 00:00,Jesús
1264,1264,28/03/2005 00:00,Oficina,Alquiler,Tarragona,186,1843074,04/10/2005 00:00,Pedro
1265,1265,28/03/2005 00:00,Suelo,Alquiler,Barcelona,67,627321,12/07/2005 00:00,Joaquín
1266,1266,28/03/2005 00:00,Oficina,Venta,Tarragona,57,363261,24/07/2005 00:00,Joaquín
1267,1267,29/03/2005 00:00,Parking,Venta,Lleida,40,349720,14/02/2006 00:00,Luisa
1268,1268,30/03/2005 00:00,Industrial,Alquiler,Girona,167,1191044,30/03/2006 00:00,Joaquín
1269,1269,30/03/2005 00:00,Piso,Venta,Barcelona,138,1307688,11/02/2006 00:00,María
1270,1270,30/03/2005 00:00,Casa,Alquiler,Barcelona,88,531784,11/01/2006 00:00,Joaquín
1271,1271,30/03/2005 00:00,Parking,Venta,Tarragona,196,1730876,12/07/2005 00:00,Luisa
1272,1272,30/03/2005 00:00,Suelo,Alquiler,Girona,216,1500984,23/10/2005 00:00,Joaquín
1273,1273,31/03/2005 00:00,Piso,Venta,Girona,283,1599233,04/11/2005 00:00,Pedro
1274,1274,31/03/2005 00:00,Piso,Venta,Lleida,189,1821771,09/07/2005 00:00,Pedro
1275,1275,01/04/2005 00:00,Piso,Alquiler,Tarragona,278,1754180,03/12/2005 00:00,Luisa
1276,1276,02/04/2005 00:00,Industrial,Alquiler,Lleida,222,1617270,04/12/2005 00:00,Luisa
1277,1277,02/04/2005 00:00,Industrial,Alquiler,Lleida,285,2232690,29/01/2006 00:00,María
1278,1278,02/04/2005 00:00,Piso,Alquiler,Lleida,132,1040028,17/11/2005 00:00,María
1279,1279,02/04/2005 00:00,Suelo,Venta,Lleida,124,804884,24/07/2005 00:00,Carmen
1280,1280,03/04/2005 00:00,Industrial,Alquiler,Lleida,285,1938000,26/09/2005 00:00,Joaquín
1281,1281,04/04/2005 00:00,Piso,Venta,Girona,176,1004608,06/01/2006 00:00,Jesús
1282,1282,04/04/2005 00:00,Casa,Venta,Tarragona,102,520914,17/07/2005 00:00,Jesús
1283,1283,04/04/2005 00:00,Local,Alquiler,Girona,179,812660,31/10/2005 00:00,Jesús
1284,1284,05/04/2005 00:00,Suelo,Alquiler,Tarragona,75,400875,26/08/2005 00:00,Joaquín
1285,1285,05/04/2005 00:00,Piso,Alquiler,Girona,72,682344,26/08/2005 00:00,Pedro
1286,1286,05/04/2005 00:00,Parking,Alquiler,Girona,297,2872287,16/09/2005 00:00,Luisa
1287,1287,05/04/2005 00:00,Suelo,Venta,Barcelona,194,1612334,21/09/2005 00:00,Jesús
1288,1288,05/04/2005 00:00,Casa,Alquiler,Tarragona,244,2413648,06/01/2006 00:00,María
1289,1289,05/04/2005 00:00,Casa,Alquiler,Tarragona,259,1857807,07/11/2005 00:00,Luisa
1290,1290,05/04/2005 00:00,Casa,Alquiler,Lleida,175,1560125,21/07/2005 00:00,Luisa
1291,1291,06/04/2005 00:00,Industrial,Venta,Tarragona,131,1273320,30/11/2005 00:00,Joaquín
1292,1292,06/04/2005 00:00,Industrial,Alquiler,Lleida,170,1566720,02/09/2005 00:00,Pedro
1293,1293,06/04/2005 00:00,Industrial,Venta,Tarragona,230,1806650,30/11/2005 00:00,Pedro
1294,1294,07/04/2005 00:00,Local,Venta,Barcelona,102,480318,12/01/2006 00:00,Joaquín
1295,1295,07/04/2005 00:00,Oficina,Alquiler,Girona,214,899228,24/12/2005 00:00,Luisa
1296,1296,07/04/2005 00:00,Oficina,Venta,Lleida,89,716272,31/08/2005 00:00,Carmen
1297,1297,07/04/2005 00:00,Industrial,Venta,Girona,230,1751450,07/07/2005 00:00,Jesús
1298,1298,08/04/2005 00:00,Industrial,Venta,Barcelona,248,1179488,26/12/2005 00:00,Jesús
1299,1299,09/04/2005 00:00,Local,Venta,Girona,290,1702590,09/04/2006 00:00,Pedro
1300,1300,09/04/2005 00:00,Suelo,Venta,Barcelona,71,309702,09/08/2005 00:00,Carmen
1301,1301,10/04/2005 00:00,Suelo,Venta,Tarragona,299,2531334,18/12/2005 00:00,Carmen
1302,1302,11/04/2005 00:00,Casa,Venta,Girona,288,2371392,17/11/2005 00:00,Luisa
1303,1303,11/04/2005 00:00,Suelo,Venta,Tarragona,130,657020,20/01/2006 00:00,Pedro
1304,1304,13/04/2005 00:00,Industrial,Venta,Tarragona,102,627300,28/03/2006 00:00,Pedro
1305,1305,14/04/2005 00:00,Oficina,Venta,Tarragona,91,778141,15/09/2005 00:00,Jesús
1306,1306,14/04/2005 00:00,Casa,Venta,Barcelona,274,2229812,26/08/2005 00:00,María
1307,1307,15/04/2005 00:00,Industrial,Venta,Girona,264,2589312,20/07/2005 00:00,Pedro
1308,1308,15/04/2005 00:00,Parking,Venta,Lleida,149,1004707,18/01/2006 00:00,Joaquín
1309,1309,15/04/2005 00:00,Parking,Alquiler,Lleida,99,574200,16/09/2005 00:00,Pedro
1310,1310,15/04/2005 00:00,Casa,Alquiler,Lleida,267,1517628,14/02/2006 00:00,Carmen
1311,1311,15/04/2005 00:00,Casa,Alquiler,Girona,185,1059680,14/07/2005 00:00,Pedro
1312,1312,16/04/2005 00:00,Oficina,Venta,Girona,180,1523880,11/11/2005 00:00,Jesús
1313,1313,16/04/2005 00:00,Piso,Alquiler,Lleida,165,921195,05/10/2005 00:00,Luisa
1314,1314,17/04/2005 00:00,Local,Alquiler,Tarragona,142,1205864,05/02/2006 00:00,Luisa
1315,1315,17/04/2005 00:00,Parking,Alquiler,Lleida,116,1035416,01/02/2006 00:00,María
1316,1316,17/04/2005 00:00,Piso,Alquiler,Barcelona,223,1795819,30/08/2005 00:00,Luisa
1317,1317,17/04/2005 00:00,Oficina,Venta,Tarragona,93,375999,12/01/2006 00:00,Pedro
1318,1318,17/04/2005 00:00,Casa,Alquiler,Tarragona,275,1543850,21/12/2005 00:00,María
1319,1319,18/04/2005 00:00,Casa,Alquiler,Lleida,281,1727588,07/04/2006 00:00,Luisa
1320,1320,18/04/2005 00:00,Piso,Alquiler,Girona,164,841484,07/04/2006 00:00,María
1321,1321,18/04/2005 00:00,Local,Alquiler,Girona,271,2478566,21/07/2005 00:00,Pedro
1322,1322,18/04/2005 00:00,Local,Venta,Lleida,245,2396835,18/08/2005 00:00,Joaquín
1323,1323,19/04/2005 00:00,Piso,Alquiler,Lleida,84,431760,09/04/2006 00:00,Carmen
1324,1324,19/04/2005 00:00,Oficina,Venta,Girona,48,454416,25/09/2005 00:00,Pedro
1325,1325,19/04/2005 00:00,Piso,Alquiler,Barcelona,73,563122,25/10/2005 00:00,Carmen
1326,1326,19/04/2005 00:00,Industrial,Alquiler,Barcelona,152,651472,13/09/2005 00:00,Carmen
1327,1327,19/04/2005 00:00,Industrial,Venta,Barcelona,43,281521,27/10/2005 00:00,Jesús
1328,1328,20/04/2005 00:00,Parking,Alquiler,Barcelona,273,2306031,25/09/2005 00:00,Carmen
1329,1329,20/04/2005 00:00,Oficina,Venta,Girona,182,1367366,21/07/2005 00:00,Carmen
1330,1330,20/04/2005 00:00,Casa,Alquiler,Lleida,263,2094795,12/02/2006 00:00,Carmen
1331,1331,21/04/2005 00:00,Piso,Venta,Tarragona,176,1435632,10/03/2006 00:00,Luisa
1332,1332,21/04/2005 00:00,Parking,Alquiler,Tarragona,281,1619122,26/09/2005 00:00,Luisa
1333,1333,21/04/2005 00:00,Industrial,Venta,Tarragona,42,287952,01/01/2006 00:00,Carmen
1334,1334,21/04/2005 00:00,Suelo,Alquiler,Lleida,79,705628,25/02/2006 00:00,Luisa
1335,1335,22/04/2005 00:00,Local,Venta,Tarragona,229,954930,15/08/2005 00:00,María
1336,1336,22/04/2005 00:00,Industrial,Alquiler,Tarragona,266,2583126,02/12/2005 00:00,Pedro
1337,1337,23/04/2005 00:00,Local,Alquiler,Girona,69,493971,05/09/2005 00:00,María
1338,1338,24/04/2005 00:00,Oficina,Venta,Girona,40,163920,09/04/2006 00:00,Carmen
1339,1339,24/04/2005 00:00,Oficina,Alquiler,Tarragona,77,716793,25/02/2006 00:00,Pedro
1340,1340,24/04/2005 00:00,Oficina,Venta,Tarragona,172,1033548,01/01/2006 00:00,Carmen
